"YEAR","CASEID","METRO","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HOUSETYPE","HH_NUMKIDS","HH_NUMADULTS","PERNUM","LINENO","WT20","AGE","SEX","RACE","MARST","EDUCYRS","MULTJOBS","FULLPART","UHRSWORKT","EARNWEEK","SPOUSEPRES","KIDUND18","KIDUND1","COVIDTELEW","ACT_HHACT"
2020,20201211200590,2,15,5,1,1,1,3,2,1,1,3361888.629868,50,1,100,1,320,1,1,40,1384.61,1,1,0,2,120
2020,20201211200593,2,14,2,1,0,1,0,2,1,1,9696749.165065,70,1,110,1,215,99,99,9999,99999.99,1,0,0,99,30
2020,20201211200594,2,12,2,1,0,1,0,2,1,1,1.1382365496037E7,66,2,100,5,214,99,99,9999,99999.99,3,0,0,99,120
2020,20201211200598,4,11,1,1,0,1,0,1,1,1,4711307.465611,73,1,100,6,316,99,99,9999,99999.99,3,0,0,99,195
2020,20201211200599,3,1,5,2,1,1,4,1,1,1,1.0208179311852E7,37,2,110,6,112,99,99,9999,99999.99,3,1,0,99,60
2020,20201211200604,1,5,1,2,0,1,0,1,1,1,1.246073965882E7,57,1,100,6,111,99,99,9999,99999.99,3,0,0,99,65
2020,20201211200605,2,6,1,2,0,1,0,1,1,1,8843055.320003,85,2,110,4,217,99,99,9999,99999.99,3,0,0,99,110
2020,20201211200612,2,14,3,1,1,1,1,2,1,1,6087517.086441,32,2,100,1,213,0,1,40,276.92,1,1,0,99,33
2020,20201211200614,4,11,2,1,0,1,0,2,1,1,4229369.415467,67,2,100,1,112,99,99,9999,99999.99,1,0,0,99,90
2020,20201211200620,4,11,2,1,0,1,0,2,1,1,9727584.55802,85,1,100,1,316,99,99,9999,99999.99,1,0,0,99,330
2020,20201211200626,1,14,2,1,0,1,0,2,1,1,1.0010900971766E7,78,1,100,1,215,0,2,10,120.0,1,0,0,99,310
2020,20201211200627,1,16,1,2,0,1,0,1,1,1,1.0935751836893E7,36,2,100,6,217,0,1,45,2884.61,3,0,0,2,90
2020,20201211200632,2,10,2,1,0,1,0,2,1,1,9989393.061239,69,1,100,1,216,99,99,9999,99999.99,1,0,0,99,90
2020,20201211200633,1,9,2,2,1,1,1,1,1,1,7409096.387878,49,2,100,6,216,99,99,9999,99999.99,3,1,0,99,36
2020,20201211200645,2,9,1,1,0,1,0,1,1,1,1438411.861175,85,1,100,3,214,99,99,9999,99999.99,3,0,0,99,60
2020,20201211200646,2,8,2,1,0,1,0,2,1,1,4613931.491831,75,2,100,1,105,99,99,9999,99999.99,1,0,0,99,300
2020,20201211200651,4,15,1,2,0,1,0,1,1,1,4183622.711731,64,2,110,3,217,99,99,9999,99999.99,3,0,0,99,63
2020,20201211200654,2,14,2,1,0,1,0,2,1,1,1.4820905924772E7,79,1,100,1,215,0,1,40,800.0,1,0,0,1,70
2020,20201211200655,2,15,2,2,0,1,0,2,1,1,8689272.549461,33,1,100,1,112,0,2,28,544.0,1,0,0,1,10
2020,20201211200656,2,16,4,1,1,1,2,2,1,1,6937668.438004,41,1,100,1,320,99,99,9999,99999.99,1,1,0,99,100
2020,20201211200659,5,11,5,1,1,1,3,2,1,1,6230522.288973,34,2,100,1,112,99,99,9999,99999.99,1,1,0,99,170
2020,20201211200664,2,15,2,1,0,1,0,2,1,1,1.3092293347804E7,33,2,100,6,321,0,1,36,2884.61,1,0,0,1,55
2020,20201211200665,3,11,2,1,0,1,0,2,1,1,9408272.137954,78,1,100,1,215,99,99,9999,99999.99,1,0,0,99,90
2020,20201211200673,4,8,1,1,0,5,0,1,1,1,3574173.538698,34,1,100,6,109,1,1,55,437.5,3,0,0,1,225
2020,20201211200675,2,2,1,2,0,1,0,1,1,1,8185354.167446,58,2,120,6,217,0,2,16,225.0,3,0,0,1,135
2020,20201211200679,5,8,1,2,0,1,0,1,1,1,5154195.507273,70,1,100,4,214,99,99,9999,99999.99,3,0,0,99,0
2020,20201211200689,1,16,2,1,0,1,0,2,1,1,1.0309208553287E7,50,2,100,1,316,0,1,60,2884.61,1,0,0,2,210
2020,20201211200695,2,11,3,1,1,1,1,2,1,1,1.109949763221E7,27,1,100,1,316,0,1,40,846.15,1,1,0,1,185
2020,20201211200696,2,10,3,2,1,1,1,2,1,1,1.2851784693445E7,66,2,110,4,110,99,99,9999,99999.99,3,0,0,99,0
2020,20201211200700,1,15,6,1,1,1,1,5,1,1,1.4077289357043E7,45,1,100,1,105,0,1,40,720.0,1,1,0,1,170
2020,20201211200701,3,7,1,1,0,1,0,1,1,1,2486996.549527,68,1,100,4,217,99,99,9999,99999.99,3,0,0,99,210
2020,20201211200709,2,12,4,1,1,1,3,1,1,1,1.7750744814453E7,41,2,110,4,112,99,99,9999,99999.99,3,1,0,99,250
2020,20201211200711,3,6,3,2,0,1,0,3,1,1,6778798.327902,68,2,100,5,101,99,99,9999,99999.99,3,0,0,99,60
2020,20201211200712,2,16,3,1,1,1,1,2,1,1,5462088.80791,39,1,100,6,217,0,1,40,2884.61,1,1,0,2,0
2020,20201211200714,4,16,1,2,0,1,0,1,1,1,4826517.000427,63,1,110,6,213,99,99,9999,99999.99,3,0,0,99,180
2020,20201211200715,2,15,2,1,0,1,0,2,1,1,1.5198937079522E7,73,1,100,1,112,0,1,40,2307.46,1,0,0,1,15
2020,20201211200717,1,15,1,1,0,1,0,1,1,1,1744709.794033,73,2,100,3,217,99,99,9999,99999.99,3,0,0,99,150
2020,20201211200724,2,11,2,1,0,5,0,2,1,1,4832463.187826,66,1,100,1,112,99,99,9999,99999.99,1,0,0,99,15
2020,20201211200725,4,12,1,1,0,1,0,1,1,1,9997043.541585,27,1,100,6,217,1,1,65,2884.61,3,0,0,1,34
2020,20201211200728,3,16,4,1,1,1,2,2,1,1,4482563.836498,36,1,131,1,316,0,1,50,1923.07,1,1,0,1,180
2020,20201211200734,2,14,2,2,0,1,0,2,1,1,2.0892342620352E7,39,1,100,1,214,0,1,40,1000.0,1,0,0,1,0
2020,20201211200735,4,16,3,1,1,1,2,1,1,1,3188360.872586,37,1,201,6,110,0,1,70,99999.99,3,1,0,1,0
2020,20201211200737,1,15,1,2,0,1,0,1,1,1,3876745.180611,63,1,100,2,217,0,1,50,2884.61,3,0,0,2,270
2020,20201211200738,1,7,3,2,0,1,0,3,1,1,8605853.605479,28,1,100,6,216,99,99,9999,99999.99,1,0,0,99,90
2020,20201211200745,2,16,3,1,0,1,0,3,1,1,1.6686393764932E7,46,1,100,1,214,0,1,55,1903.84,1,0,0,1,0
2020,20201211200748,3,14,1,2,0,1,0,1,1,1,4385183.605428,39,1,110,4,316,99,99,9999,99999.99,3,0,0,1,210
2020,20201211200749,2,14,2,1,0,1,0,2,1,1,1.3606119393416E7,74,1,100,1,112,99,99,9999,99999.99,1,0,0,99,0
2020,20201211200750,2,16,3,1,0,1,0,3,1,1,1.6674321248092E7,67,1,100,1,217,0,1,50,2884.61,1,0,0,2,0
2020,20201211200751,1,16,4,2,1,1,2,2,1,1,3797221.858177,44,2,131,1,217,99,99,9999,99999.99,1,1,0,99,220
2020,20201211200752,2,11,2,2,1,1,1,1,1,1,3239408.446445,50,1,100,3,217,1,1,60,1346.15,3,1,0,1,30
2020,20201211200756,2,7,1,2,0,1,0,1,1,1,8147472.16563,74,2,100,3,213,99,99,9999,99999.99,3,0,0,99,143
2020,20201211200757,1,6,2,1,0,1,0,2,1,1,6687030.358002,78,2,110,4,111,99,99,9999,99999.99,3,0,0,99,60
2020,20201211200760,2,13,4,2,1,1,2,2,1,1,9389313.096429,28,1,131,1,217,0,1,40,1057.69,1,1,1,2,120
2020,20201211200771,4,8,1,2,0,1,0,1,1,1,8186960.76032,58,2,100,4,112,0,2,32,412.0,3,0,0,1,155
2020,20201211200773,2,15,3,1,0,5,0,3,1,1,2.3235570108984E7,63,2,100,4,112,0,1,40,1193.2,3,0,0,2,115
2020,20201211200774,3,15,2,1,0,1,0,2,1,1,1.1459556310063E7,69,2,100,1,316,99,99,9999,99999.99,1,0,0,99,55
2020,20201211200776,3,13,1,1,0,1,0,1,1,1,5216428.706329,72,2,100,6,316,99,99,9999,99999.99,3,0,0,99,60
2020,20201211200779,1,6,3,2,1,1,1,2,1,1,2.5223260684565E7,48,2,100,4,214,99,99,9999,99999.99,3,0,0,99,335
2020,20201211200798,2,5,1,1,0,1,0,1,1,1,8782962.015537,69,2,110,3,112,99,99,9999,99999.99,3,0,0,99,55
2020,20201211200799,4,12,1,1,0,1,0,1,1,1,2295273.02199,60,2,100,3,217,0,1,40,1115.38,3,0,0,1,231
2020,20201211200810,1,9,4,2,1,1,2,2,1,1,2.3369635978522E7,30,2,100,1,109,0,1,40,720.0,1,1,0,1,100
2020,20201211200814,2,16,2,1,0,1,0,2,1,1,3058126.93051,73,2,100,1,316,1,1,45,500.0,1,0,0,2,570
2020,20201211200819,3,4,1,1,0,1,0,1,1,1,4027006.885875,58,1,100,6,112,0,1,40,234.61,3,0,0,1,570
2020,20201211200822,2,14,5,2,1,1,3,2,1,1,8563469.822874,38,1,100,1,214,0,1,40,610.0,1,1,0,1,230
2020,20201211200827,1,14,1,2,0,1,0,1,1,1,9351281.977622,30,1,100,6,217,1,1,48,1576.92,3,0,0,2,0
2020,20201211200836,2,11,2,1,0,1,0,2,1,1,4673611.676962,68,1,100,1,214,99,99,9999,99999.99,1,0,0,99,55
2020,20201211200839,2,13,4,1,1,1,2,2,1,1,1.1360482420686E7,34,1,100,1,216,0,1,45,1200.0,1,1,0,1,0
2020,20201211200841,2,12,2,1,0,1,0,2,1,1,5700769.215988,76,2,100,3,112,99,99,9999,99999.99,2,0,0,99,750
2020,20201211200843,1,7,1,2,0,1,0,1,1,1,3432573.071193,65,2,110,3,112,99,99,9999,99999.99,3,0,0,99,60
2020,20201211200850,2,12,1,2,0,1,0,1,1,1,4793690.188729,54,2,110,4,215,0,1,40,980.76,3,0,0,1,170
2020,20201211200857,2,9,1,1,0,1,0,1,1,1,9055124.372297,68,2,100,4,112,99,99,9999,99999.99,3,0,0,99,165
2020,20201211200860,1,13,2,1,0,1,0,2,1,1,8202819.218111,57,1,110,6,112,0,1,40,880.0,3,0,0,1,65
2020,20201211200865,4,10,4,1,1,1,2,2,1,1,3980672.881977,43,1,100,1,112,0,1,40,525.0,1,1,0,1,0
2020,20201211200870,2,11,2,1,0,1,0,2,1,1,1.5161011327694E7,66,1,100,1,112,99,99,9999,99999.99,1,0,0,99,338
2020,20201211200877,2,9,1,1,0,1,0,1,1,1,2237502.048743,75,1,100,6,217,99,99,9999,99999.99,3,0,0,99,10
2020,20201211200878,4,6,1,1,0,1,0,1,1,1,2363345.915023,80,2,100,3,105,99,99,9999,99999.99,3,0,0,99,105
2020,20201211200891,1,5,1,2,0,1,0,1,1,1,6708151.583055,80,1,110,3,112,99,99,9999,99999.99,3,0,0,99,30
2020,20201211200900,2,15,2,2,0,1,0,2,1,1,3.9037377053425E7,48,2,100,1,112,0,1,40,860.0,1,0,0,1,185
2020,20201211200908,3,6,1,1,0,1,0,1,1,1,5878995.922341,70,2,100,3,112,99,99,9999,99999.99,3,0,0,1,150
2020,20201211200918,2,16,2,1,0,1,0,2,1,1,5277100.801009,68,2,100,1,112,99,99,9999,99999.99,1,0,0,1,0
2020,20201211200920,2,7,3,2,0,1,0,3,1,1,1.0025762666728E7,54,1,100,1,109,0,1,9995,600.0,1,0,0,1,0
2020,20201211200921,2,14,2,1,0,1,0,2,1,1,6206518.339996,61,1,100,1,217,99,99,9999,99999.99,1,0,0,99,200
2020,20201211200928,2,14,3,1,1,1,1,2,1,1,2611065.213105,39,2,100,1,214,99,99,9999,99999.99,1,1,0,99,240
2020,20201211200929,1,8,1,1,0,1,0,1,1,1,7121449.923368,52,2,100,6,217,0,1,40,99999.99,3,0,0,1,0
2020,20201211200935,4,13,2,3,0,1,0,2,1,1,4696220.62588,64,2,100,1,111,0,1,40,540.0,1,0,0,1,240
2020,20201211200938,1,5,1,2,0,1,0,1,1,1,8553821.111682,60,1,110,6,112,99,99,9999,99999.99,3,0,0,99,15
2020,20201211200943,1,16,6,1,1,1,4,2,1,1,5287186.806089,58,1,100,1,320,0,2,24,1041.0,1,1,0,1,75
2020,20201211200952,3,14,3,2,1,1,1,2,1,1,4465301.102947,47,2,100,1,105,99,99,9999,99999.99,1,1,0,1,360
2020,20201211200960,2,16,2,1,0,1,0,2,1,1,6146293.522627,64,1,100,1,217,0,1,40,2692.3,1,0,0,1,95
2020,20201211200963,1,11,2,1,0,1,0,2,1,1,7253916.333129,68,1,131,1,316,0,2,12,126.92,1,0,0,2,350
2020,20201211200964,4,9,2,1,1,1,1,1,1,1,3778386.514927,53,2,100,6,213,1,1,50,288.46,3,1,0,1,95
2020,20201211200986,1,15,4,1,1,1,2,2,1,1,4916775.962767,30,2,100,1,316,0,1,40,797.82,1,1,0,2,96
2020,20201211200988,4,15,3,1,1,1,1,2,1,1,2.1505358907155E7,45,2,100,1,110,0,1,40,973.6,1,1,0,1,199
2020,20201211200997,2,10,3,2,0,1,0,3,1,1,2.3691490765838E7,52,1,100,1,112,0,1,40,400.0,1,0,0,1,120
2020,20201211201000,2,11,2,2,0,1,0,2,1,1,5781523.393834,34,2,100,6,214,0,1,40,920.0,1,0,0,1,150
2020,20201211201007,3,14,4,1,1,1,1,3,1,1,4106038.5529,42,1,100,1,214,0,1,40,1000.0,1,1,0,1,62
2020,20201211201009,1,8,1,1,0,1,0,1,1,1,7667684.025278,85,1,100,3,214,99,99,9999,99999.99,3,0,0,99,195
2020,20201211201010,2,13,2,1,0,1,0,2,1,1,9517815.179744,51,1,100,4,216,0,1,48,1452.0,2,0,0,1,410
2020,20201211201012,1,7,3,2,1,1,1,2,1,1,1.1363165365259E7,25,2,100,1,112,99,99,9999,99999.99,1,1,0,99,300
2020,20201211201014,3,16,1,1,0,1,0,1,1,1,3360514.485786,63,2,100,6,316,0,1,50,2884.61,3,0,0,1,150
2020,20201211201015,3,9,2,1,0,1,0,2,1,1,1.2229618564052E7,68,1,110,1,110,0,1,40,460.0,1,0,0,1,0
2020,20201211201017,2,13,3,1,1,1,1,2,1,1,1.0728788060909E7,36,1,100,1,217,0,1,40,1153.84,1,1,0,1,20
2020,20201211201021,1,13,1,1,0,1,0,1,1,1,4966758.340351,52,1,110,3,217,0,1,47,876.0,3,0,0,1,45
2020,20201211201023,2,13,2,3,0,1,0,2,1,1,3767758.878489,69,2,100,1,214,99,99,9999,99999.99,1,0,0,99,410
2020,20201211201029,1,16,2,1,0,1,0,2,1,1,7977763.15139,34,2,100,1,316,0,1,40,2884.61,1,0,0,2,180
2020,20201211201033,2,16,2,1,0,1,0,2,1,1,1.9023740798767E7,59,2,100,1,217,0,1,40,1442.3,1,0,0,2,135
2020,20201211201036,1,11,1,2,0,1,0,1,1,1,5585286.131252,61,1,110,6,112,0,1,37,760.0,3,0,0,1,5
2020,20201211201044,3,15,5,1,1,1,3,2,1,1,3770899.743833,44,1,100,1,112,0,1,55,1923.07,1,1,0,1,480
2020,20201211201047,4,9,4,1,1,1,2,2,1,1,1.4358861716198E7,29,2,100,1,112,99,99,9999,99999.99,1,1,0,99,275
2020,20201211201070,4,14,1,1,0,1,0,1,1,1,7173216.231665,57,1,100,6,316,0,1,50,1576.92,3,0,0,1,43
2020,20201211201074,1,6,1,2,0,1,0,1,1,1,2645055.036106,71,2,110,4,214,99,99,9999,99999.99,3,0,0,99,360
2020,20201211201079,1,15,4,1,0,1,0,4,1,1,1.2649125775916E7,71,2,131,1,321,0,2,9995,99999.99,1,0,0,1,475
2020,20201211201080,4,13,2,1,0,1,0,2,1,1,5091904.93968,64,2,100,1,112,0,1,40,576.92,1,0,0,1,225
2020,20201211201090,2,14,2,1,0,1,0,2,1,1,5442690.476415,69,2,100,1,213,99,99,9999,99999.99,1,0,0,99,180
2020,20201211201092,2,16,6,1,1,1,2,4,1,1,1.7173126997965E7,52,2,100,1,316,1,2,9995,2115.38,1,1,0,1,100
2020,20201211201098,1,10,1,1,0,1,0,1,1,1,1.0281158375284E7,80,2,100,3,214,99,99,9999,99999.99,3,0,0,99,234
2020,20201211201099,1,16,6,1,1,1,1,5,1,1,5552725.809546,53,1,131,1,217,0,1,40,1480.0,1,0,0,2,0
2020,20201211201104,2,15,3,2,1,1,1,2,1,1,4309804.872136,38,1,131,1,217,0,1,40,2480.76,1,1,0,99,5
2020,20201211201115,3,15,2,1,0,1,0,2,1,1,8481473.586411,26,2,100,6,214,0,1,45,1470.0,3,0,0,1,180
2020,20201211201117,2,7,2,1,0,1,0,2,1,1,6300446.571397,80,1,100,1,109,99,99,9999,99999.99,1,0,0,99,0
2020,20201211201119,2,14,1,1,0,1,0,1,1,1,9051175.645639,85,2,100,3,316,99,99,9999,99999.99,3,0,0,99,62
2020,20201211201135,3,15,5,1,1,1,3,2,1,1,1.9704973563736E7,49,1,100,1,215,0,1,40,2653.84,1,1,0,2,145
2020,20201211201137,4,15,4,1,1,1,2,2,1,1,2785396.360648,40,1,132,1,217,0,1,40,2884.61,1,1,0,1,105
2020,20201211201145,2,9,2,1,0,1,0,2,1,1,3970188.558514,68,2,110,3,112,99,99,9999,99999.99,3,0,0,99,0
2020,20201211201157,2,15,4,1,1,1,2,2,1,1,4302912.881661,39,1,100,1,217,0,1,50,1673.07,1,1,0,2,120
2020,20201211201165,3,11,2,2,0,1,0,1,1,1,1.3791494999875E7,37,1,201,6,112,0,1,40,860.0,3,0,0,1,2
2020,20201211201170,1,11,1,2,0,1,0,1,1,1,2813189.588154,71,1,100,6,217,99,99,9999,99999.99,3,0,0,99,165
2020,20201211201190,1,13,1,1,0,1,0,1,1,1,3135016.317206,50,1,110,6,217,0,1,40,1153.84,3,0,0,2,395
2020,20201211201193,2,15,3,1,1,1,1,2,1,1,6538553.74803,51,2,100,1,112,99,99,9999,99999.99,1,1,0,99,545
2020,20201211201195,1,9,2,2,0,1,0,2,1,1,3.3456018559727E7,25,2,100,6,112,0,1,40,600.0,3,0,0,1,95
2020,20201211201198,2,13,3,1,1,1,1,2,1,1,6311972.404171,61,1,110,4,217,99,99,9999,99999.99,2,1,1,99,0
2020,20201211201206,2,5,2,2,1,5,1,1,1,1,1873602.852953,39,2,100,2,112,99,99,9999,99999.99,3,1,0,1,420
2020,20201211201208,2,12,3,1,0,1,0,3,1,1,2970583.981407,49,1,100,4,112,0,1,40,2731.5,3,0,0,1,185
2020,20201211201211,2,6,1,1,0,1,0,1,1,1,2378173.043737,69,1,100,6,217,99,99,9999,99999.99,3,0,0,99,100
2020,20201211201213,4,11,6,1,1,1,3,3,1,1,1.3982904782345E7,29,1,100,1,112,0,1,9995,99999.99,1,1,0,99,0
2020,20201211201214,4,14,1,2,0,1,0,1,1,1,8877034.762759,28,1,100,6,112,0,1,70,1880.0,3,0,0,1,20
2020,20201211201215,1,15,1,1,0,1,0,1,1,1,3520329.702746,41,1,100,5,316,0,1,40,2307.69,3,0,0,1,238
2020,20201211201217,2,16,2,1,0,1,0,2,1,1,6225368.744389,32,2,100,1,316,0,1,40,923.07,1,0,0,2,428
2020,20201211201220,2,5,1,1,0,1,0,1,1,1,5204064.322896,69,2,100,6,217,99,99,9999,99999.99,3,0,0,99,190
2020,20201211201222,2,11,4,1,1,1,2,2,1,1,1.0977476498159E7,55,1,100,1,112,99,99,9999,99999.99,1,0,0,99,125
2020,20201211201224,1,12,6,2,1,1,4,2,1,1,5530460.423893,35,2,100,1,111,99,99,9999,99999.99,1,1,0,99,165
2020,20201211201233,1,10,2,1,0,1,0,2,1,1,5673328.385708,80,1,110,1,112,99,99,9999,99999.99,1,0,0,99,68
2020,20201211201238,1,13,1,1,0,1,0,1,1,1,2586691.12088,57,1,100,6,316,0,1,50,1423.07,3,0,0,1,387
2020,20201211201240,1,4,2,1,0,1,0,2,1,1,2.7811157358374E7,62,1,110,6,102,99,99,9999,99999.99,3,0,0,99,120
2020,20201211201241,2,15,2,1,0,1,0,2,1,1,4394359.548506,62,1,100,1,214,0,1,60,99999.99,1,0,0,1,0
2020,20201211201243,2,13,2,1,0,1,0,2,1,1,9428957.291653,66,2,100,1,214,99,99,9999,99999.99,1,0,0,99,60
2020,20201211201244,1,12,4,1,1,1,2,2,1,1,1.0726497276835E7,37,2,100,1,217,0,2,10,46.15,1,1,0,1,165
2020,20201211201246,2,12,1,2,0,1,0,1,1,1,5410444.271169,53,2,100,6,213,0,1,40,1000.0,3,0,0,2,225
2020,20201211201248,3,11,1,1,0,1,0,1,1,1,8206496.973254,77,2,100,3,213,99,99,9999,99999.99,3,0,0,99,150
2020,20201211201251,2,10,2,1,0,1,0,2,1,1,6032163.358086,78,1,100,1,112,99,99,9999,99999.99,1,0,0,99,0
2020,20201211201252,4,14,3,1,1,1,1,2,1,1,1.3143512193132E7,26,2,100,1,316,0,1,40,960.0,1,1,0,1,300
2020,20201211201261,2,12,5,2,1,1,1,4,1,1,1.083475908682E7,48,1,100,1,112,0,1,40,480.0,1,1,0,1,0
2020,20201211201268,1,2,4,1,1,5,2,2,1,1,3.5054453967783E7,33,2,100,6,110,0,1,36,423.0,3,1,0,1,410
2020,20201211201270,2,16,6,1,1,1,3,3,1,1,1.43020813347E7,44,1,100,1,217,1,1,9995,2884.61,1,1,0,2,20
2020,20201211201272,1,13,5,2,1,1,2,3,1,1,3906564.192208,48,1,131,1,316,0,1,60,99999.99,1,1,0,1,0
2020,20201211201274,2,16,4,1,1,1,2,2,1,1,8961695.000929,47,1,100,1,217,0,1,40,1500.0,1,1,0,2,75
2020,20201211201285,4,14,1,1,0,1,0,1,1,1,2648950.613439,79,2,100,2,112,99,99,9999,99999.99,3,0,0,99,65
2020,20201211201286,2,14,7,1,1,1,3,4,1,1,2.503509679826E7,58,1,131,5,112,0,2,30,623.07,2,0,0,1,0
2020,20201211201287,2,15,2,1,0,1,0,2,1,1,6683841.777818,54,1,100,1,112,0,1,40,1384.61,1,0,0,1,150
2020,20201211201291,4,15,9,1,1,1,7,2,1,1,9683101.567979,34,2,100,1,112,99,99,9999,99999.99,1,1,0,99,435
2020,20201211201294,1,15,1,2,0,1,0,1,1,1,7958645.557268,38,1,100,6,214,0,1,40,1923.07,3,0,0,2,70
2020,20201211201303,3,11,2,1,0,1,0,2,1,1,3616678.756419,58,2,100,1,215,0,1,40,1538.0,1,0,0,2,180
2020,20201211201308,1,13,1,2,0,1,0,1,1,1,6876610.045819,34,1,110,5,214,0,1,40,1384.61,3,0,0,1,60
2020,20201211201309,3,13,3,1,1,1,1,2,1,1,6191892.029158,26,2,100,1,112,0,2,2,75.0,1,1,1,99,180
2020,20201211201314,3,15,4,1,0,1,0,4,1,1,4946842.956804,53,1,100,1,214,0,1,45,1403.84,1,0,0,1,200
2020,20201211201322,2,8,3,1,0,1,0,3,1,1,6224890.655004,72,2,100,1,111,99,99,9999,99999.99,1,0,0,99,410
2020,20201211201324,2,13,4,1,0,1,0,4,1,1,1.0370506204651E7,66,1,100,1,112,99,99,9999,99999.99,1,0,0,99,615
2020,20201211201333,2,5,1,1,0,1,0,1,1,1,6264633.550702,71,2,100,3,112,99,99,9999,99999.99,3,0,0,99,95
2020,20201211201339,1,5,1,2,0,1,0,1,1,1,8105868.678387,70,2,100,4,112,99,99,9999,99999.99,3,0,0,99,20
2020,20201211201344,2,12,2,1,0,1,0,2,1,1,3633255.55715,85,1,100,1,214,99,99,9999,99999.99,1,0,0,99,348
2020,20201211201351,4,12,3,1,1,1,1,2,1,1,6041718.776324,53,2,100,1,214,99,99,9999,99999.99,1,0,0,99,0
2020,20201211201353,1,14,2,1,0,1,0,2,1,1,6510009.64634,80,1,100,1,214,99,99,9999,99999.99,1,0,0,99,120
2020,20201211201368,2,15,3,1,1,1,1,2,1,1,9611516.833295,34,2,100,1,316,1,1,38,865.38,1,1,0,2,60
2020,20201211201371,2,15,2,2,0,1,0,2,1,1,6073471.453557,37,2,110,1,217,0,1,60,865.38,1,0,0,2,80
2020,20201211201372,4,15,4,1,1,1,2,2,1,1,5965784.234439,41,1,100,1,214,0,1,60,1923.0,1,1,0,1,30
2020,20201211201375,2,13,3,1,0,1,0,3,1,1,4.6561560113981E7,33,1,100,6,112,1,2,25,99999.99,3,0,0,99,160
2020,20201211201379,3,6,1,2,0,1,0,1,1,1,6632716.752659,67,1,100,4,112,99,99,9999,99999.99,3,0,0,99,165
2020,20201211201384,2,16,5,1,1,1,2,3,1,1,1.1689167656119E7,47,1,100,1,316,0,1,40,2884.61,1,1,0,1,110
2020,20201211201385,3,10,2,1,0,1,0,2,1,1,1.1653960240353E7,80,1,100,1,217,0,2,12,192.0,1,0,0,1,120
2020,20201211201386,3,12,1,1,0,1,0,1,1,1,6122920.20545,72,2,100,3,217,99,99,9999,99999.99,3,0,0,99,32
2020,20201211201393,3,8,2,2,0,1,0,2,1,1,1.4214684264931E7,54,1,110,2,112,0,1,36,648.0,3,0,0,1,60
2020,20201211201411,1,11,1,1,0,1,0,1,1,1,6795997.032178,51,1,100,6,216,0,2,20,769.23,3,0,0,2,0
2020,20201211201429,2,16,2,1,0,1,0,2,1,1,3688223.342683,59,2,100,1,213,0,1,45,1153.84,1,0,0,2,10
2020,20201211201430,4,11,1,1,0,1,0,1,1,1,8684123.873313,78,1,100,3,213,99,99,9999,99999.99,3,0,0,99,110
2020,20201211201431,1,6,1,2,0,1,0,1,1,1,3604243.251561,66,1,110,3,214,99,99,9999,99999.99,3,0,0,99,0
2020,20201211201438,2,12,1,1,0,1,0,1,1,1,3160082.796602,80,2,100,3,112,99,99,9999,99999.99,3,0,0,99,400
2020,20201211201447,3,7,1,2,0,1,0,1,1,1,3893278.664049,53,2,100,6,213,0,2,16,240.0,3,0,0,2,270
2020,20201211201448,3,7,1,1,0,5,0,1,1,1,3522275.172035,71,2,110,6,213,99,99,9999,99999.99,3,0,0,99,15
2020,20201211201451,4,10,1,1,0,1,0,1,1,1,4391612.189125,52,2,110,6,213,0,1,40,650.0,3,0,0,1,20
2020,20201211201453,2,6,2,2,0,1,0,2,1,1,6677880.143716,57,1,100,4,112,99,99,9999,99999.99,3,0,0,99,120
2020,20201211201454,4,8,1,1,0,1,0,1,1,1,2755311.475151,80,1,100,3,112,99,99,9999,99999.99,3,0,0,99,0
2020,20201211201458,1,3,3,2,0,1,0,3,1,1,5578341.695634,61,1,100,5,107,99,99,9999,99999.99,1,0,0,99,0
2020,20201211201459,2,12,1,1,0,1,0,1,1,1,1522432.47617,55,2,100,3,214,0,1,40,1057.69,3,0,0,1,140
2020,20201211201464,1,12,1,2,0,1,0,1,1,1,2012517.962203,57,1,100,6,214,0,1,50,1891.25,3,0,0,1,330
2020,20201211201466,2,13,2,1,0,1,0,2,1,1,4867743.179771,65,1,100,1,316,99,99,9999,99999.99,1,0,0,99,610
2020,20201211201468,2,14,2,1,1,1,1,1,1,1,3549272.416483,53,2,100,6,217,0,1,70,2403.84,3,1,0,2,20
2020,20201211201471,2,8,2,1,0,1,0,2,1,1,1.5735086163067E7,75,2,110,1,112,99,99,9999,99999.99,1,0,0,99,420
2020,20201211201472,2,9,2,1,0,1,0,2,1,1,3367202.802182,74,2,110,1,217,99,99,9999,99999.99,1,0,0,99,165
2020,20201211201474,2,15,2,1,0,1,0,2,1,1,5404141.524965,72,1,100,1,316,99,99,9999,99999.99,1,0,0,99,0
2020,20201211201478,4,2,1,1,0,1,0,1,1,1,8795931.065353,59,1,110,5,110,99,99,9999,99999.99,3,0,0,99,65
2020,20201211201490,2,15,2,1,0,1,0,2,1,1,5062864.487101,64,2,202,1,316,0,1,40,1442.0,1,0,0,2,105
2020,20201211201491,2,1,1,1,0,1,0,1,1,1,2297357.959173,62,2,100,4,213,99,99,9999,99999.99,3,0,0,1,40
2020,20201211201494,4,16,3,1,1,1,1,2,1,1,3819265.275101,52,1,100,1,217,1,1,60,2884.61,1,1,0,1,390
